,pos,sentence_idx,word,tag
12359,DET,541,la,P
12360,NC,541,fable,_
12361,CLR,541,s',_
12362,NC,541,inscrit,_
12363,DELIM,541,Â§,_
12364,PONCT,542,&quot;,P
12365,DET,542,Le,_
12366,NC,542,loup,_
12367,PONCT,542,-,_
12368,NC,542,garou,_
12369,CC,542,et,_
12370,DET,542,l',_
12371,NC,542,agneau,_
12372,PONCT,542,&quot;,_
12373,CLR,542,s',P
12374,V,542,inscrit,_
12375,P,542,dans,_
12376,DET,542,l',_
12377,NC,542,univers,_
12378,P,542,de,_
12379,DET,542,l',_
12380,NC,542,horreur,_
12381,CC,542,et,P
12382,P,542,de,_
12383,DET,542,l',_
12384,NC,542,Ã©pouvante,_
12385,NPP,542,Maissi,P
12386,P+D,542,des,P
12387,NC,542,Ã©lÃ©ments,_
12388,VPP,542,tirÃ©s,P
12389,P,542,de,P
12390,NC,542,caractÃ©r,P
12391,VPP,542,tirÃ©s,P
12392,PONCT,542,",",P
12393,DET,542,cette,P
12394,NC,542,parodie,_
12395,ADJ,542,manifeste,P
12396,P,542,de,P
12397,NC,542,fable,_
12398,PONCT,542,",",_
12399,PONCT,542,",",P
12400,CLS,542,elle,P
12401,ADV,542,ne,P
12402,V,542,suscite,_
12403,ADV,542,aucunement,_
12404,P,542,chez,_
12405,DET,542,le,_
12406,NC,542,lecteur,_
12407,DET,542,l',P
12408,NC,542,effroi,_
12409,CC,542,ou,_
12410,DET,542,la,_
12411,NC,542,stupeur,_
12412,PONCT,542,.,_
12413,DELIM,542,Â§,_
12414,P,543,chez,P
12415,DET,543,le,_
12416,NC,543,lecteur,_
12417,PONCT,543,",",_
12418,PONCT,543,:,P
12419,P,543,chez,P
12420,DET,543,le,_
12421,NC,543,lecteur,_
12422,PONCT,543,:,P
12423,DET,543,l',P
12424,NC,543,effroi,_
12425,CC,543,ou,_
12426,DET,543,la,_
12427,NC,543,stupeur,_
12428,P,543,chez,_
12429,NC,543,lecteur,_
12430,PONCT,543,",",_
12431,PROREL,543,qui,_
12432,V,543,comprend,_
12433,P,543,dÃ¨s,P
12434,DET,543,les,_
12435,ADJ,543,premiers,_
12436,P,543,vers,_
12437,PROREL,543,qu',_
12438,CLS,543,il,_
12439,V,543,a,P
12440,NC,543,affaire,_
12441,P,543,Ã ,P
12442,DET,543,une,_
12443,NC,543,parodie,P
12444,PONCT,543,.,_
12445,DELIM,543,Â§,_
12446,ADV,544,Autrement,P
12447,V,544,dit,_
12448,DET,544,la,_
12449,NC,544,situation,_
12450,ADJ,544,e,P
12451,NC,544,contexte,_
12452,P,544,d',_
12453,NC,544,Ã©nonciation,_
12454,V,544,neutralise,P
12455,DET,544,l',P
12456,PONCT,544,&quot;,_
12457,NC,544,effet,_
12458,NC,544,Ã©pouvante,P
12459,PONCT,544,&quot;,_
12460,PONCT,544,",",_
12461,CLO,544,l',_
12462,ADJ,544,effrayant,_
12463,PONCT,544,.,_
12464,DELIM,544,Â§,_
12465,PONCT,545,",",P
12466,PONCT,545,-,P
12467,ADV,545,c,P
12468,DET,545,le,P
12469,NC,545,geste,_
12470,ADJ,545,parodique,_
12471,PONCT,545,-,_
12472,V,545,fonctionne,P
12473,P,545,comme,_
12474,DET,545,un,P
12475,PONCT,545,&quot;,P
12476,DET,545,Le,_
12477,NC,545,loup,_
12478,PONCT,545,-,_
12479,NC,545,garou,_
12480,CC,545,et,_
12481,DET,545,l',_
12482,NC,545,agneau,_
12483,PONCT,545,&quot;,_
12484,NC,545,participe,_
12485,P,545,de,_
12486,DET,545,la,_
12487,NC,545,fable,_
12488,PONCT,545,,P
12489,PONCT,545,&quot;,_
12490,NC,545,histoire,_
12491,P,545,d',_
12492,NC,545,horreur,_
12493,PONCT,545,&quot;,_
12494,PONCT,545,",",_
12495,P,545,en,_
12496,NC,545,vertu,_
12497,P,545,d',_
12498,DET,545,un,_
12499,NC,545,dÃ©placement,_
12500,ADJ,545,rÃ©fÃ©rentiel,_
12501,PONCT,545,",",P
12502,P,545,d',_
12503,NC,545,abord,_
12504,PONCT,545,",",_
12505,PONCT,545,",",P
12506,CC,545,mais,_
12507,ADV,545,aussi,_
12508,ADV,545,puis,P
12509,P,545,vers,P
12510,DET,545,l',_
12511,NC,545,univers,_
12512,P,545,de,_
12513,DET,545,l',_
12514,NC,545,Ã©pouvante,_
12515,P,545,d',P
12516,DET,545,un,_
12517,ADJ,545,certain,_
12518,NC,545,pacte,_
12519,P,545,de,_
12520,NC,545,lecture,_
12521,PONCT,545,:,P
12522,PONCT,545,.,P
12523,DELIM,545,Â§,_
12524,P,546,En,_
12525,NC,546,effet,_
12526,DET,546,la,_
12527,NC,546,parenthÃ¨se,_
12528,P+D,546,aux,_
12529,P,546,vers,_
12530,NC,546,3,_
12531,CC,546,et,_
12532,NC,546,4,_
12533,PONCT,546,:,_
12534,PONCT,546,(,P
12535,PONCT,546,&quot;,_
12536,P,546,Dans,_
12537,PONCT,546,&quot;,P
12538,DET,546,une,_
12539,NC,546,histoire,_
12540,ADJ,546,vraie,_
12541,PONCT,546,/,P
12542,NPP,546,V,_
12543,CC,546,et,P
12544,CS,546,qu',_
12545,CLS,546,il,_
12546,CLO,546,te,_
12547,V,546,faut,_
12548,VINF,546,croire,_
12549,PONCT,546,),P
12550,PONCT,546,&quot;,_
12551,V,546,dÃ©finit,P
12552,DET,546,un,_
12553,NC,546,mode,P
12554,P,546,de,_
12555,NC,546,lecture,_
12556,PONCT,546,",",P
12557,DET,546,l',_
12558,NC,546,adresse,_
12559,P+D,546,au,_
12560,NC,546,lecteur,_
12561,PONCT,546,",",P
12562,P,546,dans,_
12563,PONCT,546,",",P
12564,ADJ,546,pareil,_
12565,ADJ,546,inhÃ©rent,P
12566,P,546,Ã ,P
12567,DET,546,ce,_
12568,NC,546,genre,_
12569,PONCT,546,.,_
12570,DELIM,546,Â§,_
12571,P,547,de,P
12572,NC,547,rÃ©cits,_
12573,PONCT,547,:,_
12574,PONCT,547,&quot;,P
12575,ADJ,547,Tout,_
12576,PRO,547,cela,_
12577,CLR,547,s',_
12578,V,547,est,_
12579,ADV,547,vraiment,_
12580,VPP,547,passÃ©,_
12581,VPP,547,tirÃ©,P
12582,P,547,d',_
12583,DET,547,un,_
12584,NC,547,fait,_
12585,ADJ,547,rÃ©el,_
12586,PONCT,547,&quot;,_
12587,ADJ,547,propre,P
12588,NC,547,typique,P
12589,P,547,de,_
12590,ADJ,547,certain,P
12591,PONCT,547,",",P
12592,NPP,547,Celui,P
12593,PROREL,547,qui,_
12594,V,547,raconte,P
12595,DET,547,une,_
12596,NC,547,histoire,_
12597,P,547,d',P
12598,NC,547,horreur,_
12599,PONCT,547,",",P
12600,V,547,commence,P
12601,ADV,547,toujours,_
12602,P,547,par,_
12603,NC,547,prÃ©tend,P
12604,ADV,547,systÃ©matiquement,_
12605,CS,547,que,_
12606,ADV,547,t,P
12607,CS,547,qu',P
12608,CLS,547,il,_
12609,ADV,547,e,P
12610,PRO,547,celle,_
12611,PONCT,547,-,_
12612,NPP,547,ci,_
12613,V,547,est,P
12614,VPP,547,tirÃ©e,_
12615,P,547,d',_
12616,DET,547,un,_
12617,NC,547,fait,_
12618,ADJ,547,rÃ©el,_
12619,VINF,547,dire,P
12620,PRO,547,un,P
12621,V,547,fit,_
12622,ADJ,547,rÃ©el,_
12623,NC,547,ait,P
12624,NC,547,VRAI,P
12625,ADJ,547,rÃ©el,P
12626,CC,547,et,_
12627,ADJ,547,authentique,_
12628,PONCT,547,;,P
12629,CLS,547,ce,_
12630,V,547,sont,_
12631,ADV,547,mÃªme,_
12632,ADV,547,souvent,P
12633,DET,547,ses,_
12634,ADJ,547,premiers,_
12635,NC,547,mots,_
12636,PONCT,547,.,P
12637,DELIM,547,Â§,_
12638,PONCT,548,-,P
12639,P,548,En,P
12640,NC,548,effet,_
12641,PONCT,548,",",_
12642,NPP,548,c,P
12643,NPP,548,Ici,P
12644,NC,548,pacte,P
12645,P,548,de,_
12646,NC,548,lecture,_
12647,ADJ,548,similaire,_
12648,ADV,548,e,P
12649,DET,548,un,P
12650,ADJ,548,similaire,P
12651,PONCT,548,",",P
12652,P,548,Ã ,_
12653,PROREL,548,qu',P
12654,CLS,548,il,_
12655,V,548,faut,_
12656,VINF,548,comprendre,_
12657,ADV,548,bien,_
12658,ADJ,548,sÃ»r,_
12659,P+D,548,au,P
12660,ADJ,548,second,_
12661,NC,548,degrÃ©,_
12662,PONCT,548,.,_
12663,DELIM,548,Â§,_
12664,CS,549,Car,P
12665,PONCT,549,",",_
12666,VPP,549,traits,P
12667,NC,549,caractÃ©riqtiquess,_
12668,PONCT,549,",",P
12669,P,549,de,P
12670,P,549,de,P
12671,DET,549,l',_
12672,NC,549,histoire,_
12673,P,549,d',_
12674,NC,549,horreur,_
12675,CC,549,ni,P
12676,DET,549,un,_
12677,PONCT,549,&quot;,_
12678,NC,549,effet,_
12679,P,549,d',_
12680,NC,549,effroi,_
12681,PONCT,549,&quot;,_
12682,CC,549,ni,_
12683,DET,549,un,_
12684,PONCT,549,&quot;,_
12685,NC,549,effet,_
12686,P,549,d',_
12687,NC,549,authenticitÃ©,_
12688,PONCT,549,&quot;,_
12689,NC,549,Ã©pouvante,P
12690,ADV,549,sÃ»rement,P
12691,ADV,549,pas,_
12692,DET,549,l',P
12693,NC,549,effroi,_
12694,CC,549,ou,_
12695,DET,549,la,_
12696,NC,549,stupeur,_
12697,P,549,chez,_
12698,DET,549,le,_
12699,NC,549,lecteur,_
12700,PONCT,549,.,P
12701,DELIM,549,Â§,_
12702,PRO,550,Celui,P
12703,PONCT,550,-,_
12704,NPP,550,ci,_
12705,CC,550,et,P
12706,V,550,considÃ¨re,_
12707,DET,550,le,_
12708,NC,550,propos,_
12709,P,550,avec,_
12710,DET,550,la,_
12711,NC,550,distance,_
12712,PROREL,550,qu',_
12713,V,550,impose,_
12714,ADJ,550,tout,_
12715,DET,550,le,P
12716,NC,550,mode,_
12717,ADJ,550,humoristique,_
12718,ADJ,550,humoristique,P
12719,PONCT,550,",",_
12720,ADV,550,plus,_
12721,ADV,550,prÃ©cisÃ©ment,_
12722,PONCT,550,&quot;,P
12723,NC,550,Loup,_
12724,ADJ,550,Le,P
12725,NC,550,loup,_
12726,PONCT,550,-,_
12727,NC,550,garou,_
12728,CC,550,et,_
12729,DET,550,l',_
12730,NC,550,agneau,_
12731,PONCT,550,&quot;,_
12732,V,550,joue,_
12733,P,550,sur,_
12734,DET,550,un,_
12735,NC,550,effet,_
12736,P,550,d',_
12737,NC,550,hybridation,P
12738,ADJ,550,gÃ©nÃ©rique,_
12739,NC,550,Le,P
12740,NC,550,registre,_
12741,NPP,550,parodique,_
12742,PONCT,550,",",P
12743,P,550,dans,P
12744,PONCT,550,",",P
12745,CLR,550,s',P
12746,V,550,appuie,_
12747,NC,550,geste,P
12748,ADJ,550,gÃ©nÃ©rique,P
12749,PONCT,550,",",P
12750,CC,550,mais,_
12751,ADV,550,encore,_
12752,DET,550,une,_
12753,NC,550,dramatisation,P
12754,DET,550,un,P
12755,NC,550,effet,_
12756,P,550,de,_
12757,NC,550,effet,P
12758,P,550,de,_
12759,NC,550,dramatisation,_
12760,ADJ,550,criant,P
12761,ADJ,550,Ã©clatant,P
12762,PONCT,550,.,_
12763,DELIM,550,Â§,_
12764,PONCT,551,.,P
12765,DELIM,551,Â§,_
12766,DET,552,Cette,P
12767,NC,552,dramatisation,_
12768,CLR,552,se,P
12769,PRO,552,lui,P
12770,PONCT,552,-,_
12771,NPP,552,ci,_
12772,CLR,552,se,P
12773,NC,552,manifeste,_
12774,P,552,d',P
12775,DET,552,un,_
12776,NC,552,point,_
12777,ADJ,552,formel,P
12778,PONCT,552,",",P
12779,PONCT,552,&quot;,P
12780,DET,552,Le,_
12781,NPP,552,Loup,_
12782,CC,552,et,_
12783,DET,552,l',_
12784,NPP,552,Agneau,_
12785,PONCT,552,&quot;,_
12786,V,552,est,_
12787,V,552,apparaÃ®t,P
12788,ADJ,552,sobre,_
12789,P,552,Ã ,_
12790,DET,552,cet,_
12791,NC,552,Ã©gard,_
12792,P,552,de,P
12793,NC,552,La,_
12794,NPP,552,Fontaine,_
12795,NPP,552,Dans,P
12796,PONCT,552,",",P
12797,ADV,552,ne,P
12798,V,552,joue,_
12799,ADV,552,pas,_
12800,V,552,rÃ©cuse,P
12801,V,552,semble,P
12802,VINF,552,vouloir,_
12803,VINF,552,respecter,_
12804,DET,552,la,_
12805,NC,552,rÃ¨gle,_
12806,ADJ,552,classique,_
12807,P,552,de,_
12808,ADV,552,bien,_
12809,NC,552,fameusesÃ©ance,P
12810,CC,552,et,P
12811,V,552,semble,_
12812,VINF,552,rÃ©cuser,_
12813,CC,552,et,P
12814,V,552,rÃ©cuse,_
12815,DET,552,tout,_
12816,NC,552,effet,_
12817,P,552,de,_
12818,NC,552,dramatisation,_
12819,PONCT,552,.,_
12820,DELIM,552,Â§,_
12821,P,553,Dans,P
12822,DET,553,ma,_
12823,NC,553,parodie,_
12824,PONCT,553,",",_
12825,P+D,553,au,P
12826,NC,553,contraire,_
12827,PONCT,553,",",_
12828,CLS,553,j',P
12829,V,553,ai,_
12830,VPP,553,voulu,_
12831,VINF,553,distiller,_
12832,DET,553,des,P
12833,NC,553,effets,P
12834,P,553,de,_
12835,NC,553,dramatisation,_
12836,PONCT,553,",",P
12837,P,553,en,P
12838,PRO,553,Ã§a,P
12839,CC,553,et,_
12840,ADV,553,lÃ ,_
12841,PONCT,553,",",P
12842,P,553,dans,P
12843,DET,553,la,_
12844,NC,553,perspective,_
12845,P,553,d',_
12846,DET,553,une,_
12847,NC,553,hybridation,_
12848,ADJ,553,gÃ©nÃ©rique,_
12849,NPP,553,Pour,P
12850,NPP,553,A,P
12851,DET,553,l',_
12852,ADJ,553,inverse,_
12853,PONCT,553,",",_
12854,NPP,553,p,_
12855,PONCT,553,",",P
12856,PROREL,553,qui,P
12857,CLR,553,se,_
12858,V,553,veut,_
12859,PROREL,553,qui,P
12860,V,553,participe,_
12861,NC,553,dan,P
12862,DET,553,ma,_
12863,NC,553,parodie,_
12864,PONCT,553,",",_
12865,ADV,553,afin,_
12866,CS,553,qu',_
12867,CLS,553,elle,_
12868,V,553,ressemble,_
12869,ADV,553,s,P
12870,DET,553,ma,_
12871,NC,553,parodie,_
12872,PONCT,553,",",P
12873,NC,553,dÃ©placement,P
12874,ADJ,553,esthÃ©tique,_
12875,PONCT,553,",",P
12876,P,553,dans,_
12877,DET,553,un,_
12878,NC,553,rÃ©cit,P
12879,P,553,d',_
12880,ADV,553,autant,_
12881,ADV,553,plus,_
12882,ADJ,553,cynique,P
12883,CS,553,que,_
12884,ADJ,553,sobre,_
12885,PONCT,553,.,_
12886,DELIM,553,Â§,_
12887,DET,554,des,P
12888,NC,554,effets,_
12889,P,554,de,_
12890,NC,554,dramatisation,_
12891,PONCT,554,",",_
12892,PROREL,554,qui,P
12893,V,554,rappellent,_
12894,VPP,554,traits,P
12895,NC,554,caractÃ©ristiques,_
12896,P,554,de,P
12897,DET,554,l',_
12898,PONCT,554,&quot;,_
12899,NC,554,histoire,_
12900,P,554,d',_
12901,NC,554,horreur,_
12902,PONCT,554,.,_
12903,DELIM,554,Â§,_
12904,P,555,vers,P
12905,DET,555,la,_
12906,NC,555,dramatisation,P
12907,PONCT,555,.,_
12908,DELIM,555,Â§,_
12909,DET,556,Ce,P
12910,NC,556,dÃ©placement,_
12911,ADJ,556,esthÃ©tique,_
12912,CLR,556,se,P
12913,V,556,manifeste,_
12914,PRO,556,tout,_
12915,P,556,d',_
12916,NC,556,abord,_
12917,P,556,par,_
12918,DET,556,des,_
12919,NC,556,s,P
12920,VPP,556,traits,P
12921,ADJ,556,formels,_
12922,PONCT,556,:,_
12923,DET,556,l',P
12924,NC,556,usage,_
12925,DET,556,la,P
12926,NC,556,rÃ©curence,_
12927,P+D,556,des,_
12928,NC,556,points,_
12929,P,556,d',_
12930,NC,556,exclamation,_
12931,PONCT,556,",",P
12932,P+D,556,au,_
12933,NC,556,nombre,_
12934,P,556,de,_
12935,PRO,556,six,_
12936,PONCT,556,",",_
12937,PROREL,556,qui,P
12938,V,556,marquent,_
12939,CC,556,et,P
12940,P+D,556,des,_
12941,NC,556,intensifs,_
12942,PONCT,556,.,_
12943,DELIM,556,Â§,_
12944,ADV,557,e,P
12945,ADJ,557,pathÃ©tique,_
12946,NC,557,pathÃ©tique,P
12947,ADJ,557,pathÃ©tiques,P
12948,NC,557,En,P
12949,NC,557,effet,_
12950,PONCT,557,",",_
12951,DET,557,les,_
12952,NC,557,points,_
12953,P,557,d',_
12954,NC,557,esclamation,_
12955,PONCT,557,",",_
12956,ADV,557,ici,_
12957,P+D,557,au,_
12958,NC,557,nombre,_
12959,P,557,de,_
12960,PRO,557,six,_
12961,PONCT,557,",",_
12962,NC,557,marquent,_
12963,V,557,suggÃ¨rent,P
12964,DET,557,une,_
12965,NC,557,intonation,_
12966,ADJ,557,montante,_
12967,PONCT,557,",",_
12968,P,557,avec,_
12969,NC,557,emphase,_
12970,PONCT,557,-,P
12971,CLS,557,c',_
12972,V,557,est,_
12973,ADV,557,bien,_
12974,VPP,557,connu,_
12975,PONCT,557,-,_
12976,PONCT,557,.,P
12977,DELIM,557,Â§,_
12978,NPP,558,L,P
12979,NPP,558,Et,P
12980,PONCT,558,",",_
12981,P,558,de,P
12982,DET,558,la,_
12983,NC,558,fable,_
12984,P,558,de,_
12985,NC,558,La,_
12986,NPP,558,Fontaine,_
12987,P,558,Ã ,_
12988,NC,558,a,_
12989,V,558,parodie,_
12990,PONCT,558,",",_
12991,DET,558,les,P
12992,PONCT,558,,P
12993,NC,558,intensitÃ©,_
12994,CLR,558,se,P
12995,V,558,manifeste,_
12996,DET,558,un,_
12997,NC,558,jeu,_
12998,P,558,sur,_
12999,DET,558,les,_
13000,ADJ,558,intensifs,_
13001,PONCT,558,:,_
13002,ADJ,558,intrinsÃ¨ques,P
13003,NC,558,l,P
13004,NC,558,ParallÃ¨lement,P
13005,PROREL,558,qui,P
13006,V,558,marquent,P
13007,V,558,suggÃ¨rent,P
13008,DET,558,un,_
13009,NC,558,ton,_
13010,ADJ,558,plein,_
13011,P,558,d',_
13012,NC,558,mphase,_
13013,NPP,558,e,P
13014,PONCT,558,.,P
13015,DELIM,558,Â§,_
13016,CS,559,Si,P
13017,DET,559,l',_
13018,CLS,559,on,_
13019,V,559,compare,_
13020,DET,559,la,_
13021,NC,559,fable,_
13022,P,559,de,_
13023,DET,559,la,P
13024,NC,559,fable,_
13025,ADJ,559,originale,P
13026,PONCT,559,",",_
13027,PONCT,559,&quot;,_
13028,DET,559,Le,_
13029,NPP,559,Loup,_
13030,CC,559,et,_
13031,DET,559,l',_
13032,NPP,559,Agneau,_
13033,PONCT,559,&quot;,_
13034,P,559,de,_
13035,NC,559,La,_
13036,NPP,559,Fontaine,_
13037,P,559,Ã ,_
13038,NPP,559,l,_
13039,V,559,parodie,_
13040,PONCT,559,",",_
13041,PONCT,559,",",P
13042,PONCT,559,",",_
13043,PONCT,559,&quot;,P
13044,DET,559,Le,_
13045,NC,559,loup,_
13046,PONCT,559,-,_
13047,NC,559,garou,_
13048,CC,559,et,_
13049,DET,559,l',_
13050,NC,559,agneau,_
13051,PONCT,559,&quot;,_
13052,PONCT,559,:,_
13053,ADJ,559,absents,P
13054,P+D,559,du,P
13055,ADJ,559,premier,_
13056,NC,559,texte,_
13057,PONCT,559,",",_
13058,V,559,sont,_
13059,P+D,559,au,_
13060,NC,559,nombre,_
13061,P,559,de,_
13062,PRO,559,six,_
13063,P,559,dans,_
13064,DET,559,le,_
13065,ADJ,559,second,_
13066,PONCT,559,",",P
13067,CC,559,et,_
13068,ADV,559,x,P
13069,DET,559,le,P
13070,NC,559,degrÃ©,_
13071,P+D,559,des,_
13072,P,559,d',P
13073,DET,559,une,_
13074,NC,559,part,_
13075,PONCT,559,",",_
13076,P,559,d',P
13077,ADJ,559,autre,_
13078,NC,559,part,_
13079,PONCT,559,",",_
13080,PONCT,559,,P
13081,NC,559,intensitÃ©,_
13082,P,559,de,_
13083,NC,559,sÃ©mantique,P
13084,PONCT,559,",",P
13085,CLS,559,on,_
13086,V,559,remarque,_
13087,PONCT,559,:,_
13088,ADV,559,alors,P
13089,PONCT,559,",",P
13090,ADV,559,qu,P
13091,CS,559,que,P
13092,ADV,559,s,P
13093,ADJ,559,intensifs,_
13094,V,559,sont,_
13095,ADV,559,davantage,_
13096,VPP,559,marquÃ©s,_
13097,P,559,dans,_
13098,DET,559,le,_
13099,ADJ,559,second,_
13100,NC,559,texte,_
13101,PONCT,559,.,_
13102,DELIM,559,Â§,_
13103,P,560,De,P
13104,PONCT,560,&quot;,_
13105,NC,560,faim,_
13106,PONCT,560,&quot;,_
13107,P,560,Ã ,_
13108,PONCT,560,&quot;,_
13109,NPP,560,po,_
13110,PONCT,560,(,_
13111,NPP,560,v,_
13112,PONCT,560,.,_
13113,NC,560,6lyphage,_
13114,NPP,560,En,P
13115,NPP,560,effe,_
13116,PONCT,560,",",_
13117,P,560,de,_
13118,PONCT,560,),P
13119,PONCT,560,&quot;,_
13120,DET,560,le,P
13121,NC,560,degrÃ©,_
13122,P,560,d',_
13123,NC,560,intensitÃ©,_
13124,P,560,de,_
13125,PRO,560,certains,_
13126,P,560,entre,_
13127,PONCT,560,&quot;,P
13128,DET,560,Le,_
13129,NPP,560,Loup,_
13130,CC,560,et,_
13131,DET,560,l',_
13132,NPP,560,Agneau,_
13133,PONCT,560,&quot;,_
13134,CC,560,et,_
13135,PONCT,560,&quot;,_
13136,DET,560,Le,_
13137,NC,560,loup,_
13138,PONCT,560,-,_
13139,NC,560,garou,_
13140,CC,560,et,_
13141,DET,560,l',_
13142,NC,560,agneau,_
13143,PONCT,560,&quot;,_
13144,PONCT,560,",",_
13145,NC,560,sÃ¨mes,P
13146,V,560,a,P
13147,VPP,560,augmentÃ©,_
13148,PONCT,560,:,_
13149,ADV,560,ainsi,P
13150,PONCT,560,",",_
13151,V,560,devient,P
13152,PONCT,560,(,P
13153,NPP,560,v,_
13154,PONCT,560,.,_
13155,NC,560,8,_
13156,PONCT,560,),_
13157,NC,560,furie,P
13158,PONCT,560,(,_
13159,NPP,560,v,_
13160,PONCT,560,.,_
13161,ADJ,560,13,_
13162,PONCT,560,),_
13163,NC,560,bÃªte,P
13164,ADJ,560,infernale,_
13165,PONCT,560,(,_
13166,NPP,560,v,_
13167,PONCT,560,.,_
13168,NC,560,20,_
13169,PONCT,560,),_
13170,PONCT,560,",",P
13171,PONCT,560,&quot;,_
13172,PONCT,560,&quot;,_
13173,PONCT,560,&quot;,_
13174,PONCT,560,&quot;,_
13175,PONCT,560,",",_
13176,PONCT,560,&quot;,P
13177,NC,560,colÃ¨re,_
13178,PONCT,560,&quot;,_
13179,PONCT,560,(,_
13180,NPP,560,v,_
13181,PONCT,560,.,_
13182,NC,560,11,P
13183,PONCT,560,),_
13184,V,560,devient,_
13185,PONCT,560,&quot;,P
13186,NC,560,bÃªte,_
13187,ADJ,560,cruelle,_
13188,PONCT,560,&quot;,_
13189,V,560,devient,_
13190,PONCT,560,(,_
13191,NPP,560,v,P
13192,PONCT,560,.,_
13193,DELIM,560,Â§,_
13194,PONCT,561,&quot;,P
13195,NC,561,bÃªte,P
13196,ADJ,561,adjectifs,P
13197,PONCT,561,.,P
13198,DELIM,561,Â§,_
13199,NPP,562,D,P
13200,NPP,562,Dautres,P
13201,PONCT,562,,P
13202,NC,562,intensifs,_
13203,ADJ,562,intrinsÃ¨ques,_
13204,V,562,apparaissent,_
13205,PONCT,562,",",_
13206,P,562,comme,P
13207,PONCT,562,&quot;,_
13208,VINF,562,terroriser,_
13209,PONCT,562,&quot;,P
13210,PONCT,562,(,_
13211,NPP,562,v,_
13212,NC,562,22,_
13213,PONCT,562,),_
13214,PONCT,562,.,P
13215,DELIM,562,Â§,_
13216,PONCT,563,&quot;,P
13217,NC,563,terreur,_
13218,PONCT,563,&quot;,_
13219,PONCT,563,(,_
13220,NPP,563,v,_
13221,PONCT,563,.,_
13222,NC,563,1,_
13223,PONCT,563,),_
13224,PONCT,563,",",_
13225,PONCT,563,",",P
13226,PONCT,563,&quot;,_
13227,NC,563,broie,_
13228,PONCT,563,&quot;,_
13229,PONCT,563,(,_
13230,NPP,563,v,P
13231,PONCT,563,.,_
13232,NC,563,30,_
13233,PONCT,563,),_
13234,PONCT,563,.,_
13235,DELIM,563,Â§,_
13236,P,564,De,P
13237,ADV,564,mÃªme,_
13238,PONCT,564,",",_
13239,NPP,564,Ces,P
13240,NPP,564,Or,P
13241,DET,564,le,_
13242,NC,564,pathÃ©tique,_
13243,CLR,564,se,_
13244,V,564,donne,_
13245,P,564,Ã ,_
13246,VINF,564,lire,_
13247,NPP,564,Mais,P
13248,DET,564,le,_
13249,NC,564,pathÃ©tique,_
13250,CLR,564,se,_
13251,V,564,manifeste,_
13252,ADV,564,peut-Ãªtre,_
13253,ADV,564,davantage,_
13254,P,564,Ã ,_
13255,NC,564,travers,_
13256,P+D,564,des,_
13257,NC,564,caractÃ©ristiques,_
13258,ADJ,564,Ã©nonciatives,_
13259,PONCT,564,:,P
13260,ADV,564,ici,_
13261,PONCT,564,",",_
13262,DET,564,la,P
13263,NC,564,dramatisation,_
13264,P+D,564,du,_
13265,NC,564,d,_
13266,ADJ,564,ialogue,P
13267,P,564,entre,_
13268,VINF,564,l,P
13269,DET,564,les,P
13270,ADJ,564,deux,_
13271,NC,564,protagonistes,_
13272,PONCT,564,.,_
13273,DELIM,564,Â§,_
13274,DET,565,La,P
13275,NC,565,tension,_
13276,P,565,entre,P
13277,DET,565,les,_
13278,NC,565,La,P
13279,NC,565,confrontation,_
13280,P,565,entre,_
13281,DET,565,le,_
13282,NC,565,loup,_
13283,PONCT,565,-,_
13284,NC,565,garou,_
13285,CC,565,et,_
13286,DET,565,l',_
13287,NC,565,agneau,_
13288,V,565,est,_
13289,ADV,565,plus,P
13290,ADJ,565,dramatique,_
13291,CS,565,que,_
13292,PRO,565,celle,_
13293,PROREL,565,qui,P
13294,VS,565,oppose,_
13295,PROREL,565,qui,P
13296,V,565,oppose,_
13297,DET,565,le,_
13298,NPP,565,Loup,_
13299,CC,565,et,_
13300,DET,565,l',_
13301,NPP,565,Agneau,_
13302,P,565,chez,P
13303,NPP,565,La,_
13304,NPP,565,Fontain,_
13305,PONCT,565,",",_
13306,PONCT,565,-,P
13307,NPP,565,e,_
13308,PONCT,565,.,P
13309,DELIM,565,Â§,_
13310,DET,566,Un,P
13311,NC,566,ethos,P
13312,P,566,de,_
13313,NC,566,victime,_
13314,DET,566,L',P
13315,PONCT,566,&quot;,P
13316,PONCT,566,&quot;,_
13317,PONCT,566,",",P
13318,P,566,pour,_
13319,CLR,566,se,P
13320,PONCT,566,",",P
13321,PROREL,566,qui,P
13322,V,566,caractÃ©rise,_
13323,DET,566,l',_
13324,NC,566,agneau,_
13325,CC,566,et,_
13326,DET,566,l',_
13327,PONCT,566,&quot;,_
13328,NPP,566,ethos,_
13329,P,566,de,_
13330,PONCT,566,&quot;,P
13331,P,566,de,_
13332,NC,566,e,P
13333,NC,566,bourreau,P
13334,PROREL,566,qui,_
13335,V,566,caractÃ©rise,_
13336,P,566,pour,P
13337,P,566,pour,P
13338,DET,566,le,_
13339,NC,566,lou,_
13340,PONCT,566,-,_
13341,NC,566,garou,_
13342,NPP,566,Un,P
13343,CLR,566,se,P
13344,V,566,constitue,_
13345,PONCT,566,",",P
13346,DET,566,un,_
13347,PONCT,566,:,P
13348,P,566,comme,P
13349,CLO,566,en,_
13350,V,566,tÃ©moignent,_
13351,DET,566,la,P
13352,NC,566,rÃ©pÃ©tition,_
13353,P,566,de,_
